epoch,seed,val_loss,val_acc,test_acc,macro_test_acc
0,525459,0.035257453,0.563829787,0.590520591,0.448449346
1,525459,0.031182135,0.598784195,0.636363636,0.530165626
2,525459,0.030692405,0.600303951,0.627039627,0.566429487
3,525459,0.027080191,0.632218845,0.655788656,0.633930444
4,525459,0.027132234,0.662613982,0.657342657,0.639775109
5,525459,0.027733423,0.653495441,0.658119658,0.610870274
6,525459,0.026029755,0.674772036,0.680652681,0.656422171
7,525459,0.028829201,0.642857143,0.65967366,0.602982833
8,525459,0.029128736,0.600303951,0.637140637,0.628972563
9,525459,0.029148603,0.632218845,0.655011655,0.633635013
10,525459,0.028272924,0.67781155,0.673659674,0.650951404
11,525459,0.028272,0.639817629,0.662781663,0.64831721
12,525459,0.031752424,0.636778116,0.661227661,0.671263242
13,525459,0.036466923,0.568389058,0.630924631,0.633911947
14,525459,0.03948696,0.594224924,0.641802642,0.63647685
15,525459,0.034212075,0.617021277,0.658896659,0.628031277
16,525459,0.040335191,0.612462006,0.656565657,0.638016211
17,525459,0.04044496,0.621580547,0.627039627,0.578611087
18,525459,0.037121723,0.659574468,0.66045066,0.657234234
19,525459,0.043828225,0.571428571,0.624708625,0.651025689
20,525459,0.042551789,0.629179331,0.653457653,0.628552496
21,525459,0.051571472,0.556231003,0.610722611,0.549436653
22,525459,0.046233873,0.594224924,0.627816628,0.637936552
23,525459,0.054299699,0.585106383,0.613830614,0.614806897
24,525459,0.053587835,0.58662614,0.629370629,0.598054473
25,525459,0.051030771,0.601823708,0.63014763,0.642929412
26,525459,0.051113007,0.607902736,0.644910645,0.619822823
27,525459,0.051512652,0.617021277,0.648795649,0.616216628
28,525459,0.055080176,0.610942249,0.656565657,0.656251015
29,525459,0.058178157,0.598784195,0.628593629,0.62510537
30,525459,0.05465693,0.61550152,0.661227661,0.652263636
31,525459,0.058722713,0.604863222,0.651126651,0.661497372
32,525459,0.056861263,0.609422492,0.645687646,0.639101536
33,525459,0.061715813,0.58662614,0.630924631,0.636269586
34,525459,0.065988686,0.607902736,0.625485625,0.638178433
35,525459,0.059676875,0.610942249,0.652680653,0.645753232
36,525459,0.058026357,0.613981763,0.653457653,0.649936924
37,525459,0.060238331,0.607902736,0.662004662,0.663044734
38,525459,0.064184641,0.607902736,0.648018648,0.605941572
39,525459,0.065832805,0.597264438,0.646464646,0.655531273
40,525459,0.068895137,0.583586626,0.64024864,0.649006089
41,525459,0.068486709,0.592705167,0.654234654,0.648896085
42,525459,0.069011137,0.607902736,0.648795649,0.652316131
43,525459,0.069052601,0.607902736,0.65034965,0.640540974
44,525459,0.066820382,0.624620061,0.653457653,0.642972132
45,525459,0.072695915,0.609422492,0.652680653,0.64782604
46,525459,0.07320338,0.603343465,0.653457653,0.655595218
47,525459,0.070545852,0.606382979,0.648795649,0.653038251
48,525459,0.072615244,0.607902736,0.637140637,0.640375571
49,525459,0.07310378,0.609422492,0.655788656,0.646972163
50,525459,0.074332831,0.61550152,0.651126651,0.65711599
51,525459,0.079457408,0.606382979,0.636363636,0.62783674
52,525459,0.07024289,0.604863222,0.667443667,0.656223648
53,525459,0.071639313,0.610942249,0.66977467,0.661570955
54,525459,0.068915886,0.613981763,0.65967366,0.646029971
55,525459,0.072591492,0.594224924,0.65034965,0.648815391
56,525459,0.072571183,0.607902736,0.64957265,0.651252125
57,525459,0.0724942,0.601823708,0.657342657,0.6568587
58,525459,0.06947082,0.613981763,0.65034965,0.654523267
59,525459,0.079906893,0.571428571,0.625485625,0.646214557
60,525459,0.068994574,0.612462006,0.662004662,0.645322548
61,525459,0.07360939,0.589665653,0.65034965,0.652161216
62,525459,0.073670547,0.592705167,0.655788656,0.656690522
63,525459,0.076249775,0.588145897,0.634809635,0.652328895
64,525459,0.073865392,0.597264438,0.653457653,0.653938731
65,525459,0.074771916,0.592705167,0.657342657,0.65570389
66,525459,0.075007581,0.595744681,0.653457653,0.653099884
67,525459,0.075796104,0.603343465,0.65967366,0.652990518
68,525459,0.076165846,0.598784195,0.652680653,0.651658679
69,525459,0.075987187,0.59118541,0.654234654,0.658706006
70,525459,0.076034801,0.594224924,0.653457653,0.658229088
71,525459,0.076601434,0.589665653,0.653457653,0.655308018
72,525459,0.076272217,0.58662614,0.658896659,0.657788758
73,525459,0.076684337,0.58662614,0.653457653,0.655025018
74,525459,0.077066961,0.598784195,0.65034965,0.649787595
75,525459,0.076742508,0.600303951,0.655011655,0.652329967
76,525459,0.073719158,0.607902736,0.66045066,0.654576456
77,525459,0.076106347,0.598784195,0.661227661,0.649408888
78,525459,0.07555888,0.595744681,0.658119658,0.656657033
79,525459,0.076006081,0.589665653,0.658119658,0.659569205
80,525459,0.0752275,0.594224924,0.662004662,0.659693212
81,525459,0.075544514,0.592705167,0.66045066,0.659980985
82,525459,0.07586852,0.598784195,0.65967366,0.655049203
83,525459,0.0759686,0.595744681,0.662004662,0.657932825
84,525459,0.076040929,0.594224924,0.661227661,0.657509096
85,525459,0.076113246,0.597264438,0.663558664,0.659862324
