epoch,seed,val_loss,val_acc,test_acc,macro_test_acc
34,400584,0.0633079737515435,0.6109422492401215,0.6456876456876457,0.6844585353401762
35,400584,0.056879374031600254,0.6504559270516718,0.6783216783216783,0.6750776335187388
36,400584,0.05896929477123504,0.6261398176291794,0.6666666666666666,0.6672373047832384
37,400584,0.05703124304310529,0.6443768996960486,0.6511266511266511,0.6721679673410196
38,400584,0.05799648319696583,0.6458966565349544,0.6721056721056721,0.6855146064589165
39,400584,0.06326762376222929,0.6261398176291794,0.6511266511266511,0.6598367235954474
40,400584,0.06095632883553084,0.6474164133738601,0.6643356643356644,0.669075500770416
41,400584,0.05973446043066703,0.6428571428571429,0.6721056721056721,0.6516763531298497
42,400584,0.06273514883858818,0.6413373860182371,0.6651126651126651,0.6592869166156448
43,400584,0.06474681031015506,0.6474164133738601,0.6736596736596736,0.6814960406350521
44,400584,0.0646473557028727,0.6504559270516718,0.6728826728826729,0.6782863376475399
45,400584,0.06488853964762123,0.6519756838905775,0.6752136752136753,0.6794462068340434
46,400584,0.0639433353505236,0.6398176291793313,0.679098679098679,0.6741657032612737
47,400584,0.061838532653623074,0.6550151975683891,0.6721056721056721,0.6625168002486049
48,400584,0.06603456630532865,0.6443768996960486,0.6767676767676768,0.6688510072750209
49,400584,0.06521373389339737,0.6428571428571429,0.6783216783216783,0.6892388881592699
50,400584,0.0670473104552295,0.6306990881458967,0.6752136752136753,0.6754042603173781
51,400584,0.06734985421131447,0.6428571428571429,0.6721056721056721,0.6784093175020394
52,400584,0.0666607737903537,0.648936170212766,0.6697746697746698,0.686024079893899
53,400584,0.0667443608802865,0.6458966565349544,0.6736596736596736,0.6843172153298915
54,400584,0.06734471190664182,0.6474164133738601,0.6767676767676768,0.6888211432492873
55,400584,0.06773603723404255,0.6504559270516718,0.6752136752136753,0.6896974382973527
56,400584,0.0686783660146603,0.6504559270516718,0.6736596736596736,0.6786642946855167
57,400584,0.06812813941468583,0.6474164133738601,0.6744366744366744,0.687385450328051
58,400584,0.06762727778008644,0.6474164133738601,0.6744366744366744,0.6859293640414563
59,400584,0.06812350728229187,0.648936170212766,0.6744366744366744,0.6837857947493327
60,400584,0.0684160968815302,0.6504559270516718,0.6728826728826729,0.6830907278165503
61,400584,0.06813533400329776,0.6458966565349544,0.6736596736596736,0.6869748176620416
62,400584,0.06829960367962219,0.6474164133738601,0.6744366744366744,0.6880934469319315
63,400584,0.0686377551417945,0.6458966565349544,0.6721056721056721,0.6811658808361558
64,400584,0.06948933123092883,0.6428571428571429,0.6674436674436675,0.678051587352969
65,400584,0.06942782648428596,0.648936170212766,0.6697746697746698,0.6767722435661475
66,400584,0.069914467066617,0.648936170212766,0.6666666666666666,0.6780182180730535
67,400584,0.06863140697537222,0.6504559270516718,0.6713286713286714,0.6835927375572725
68,400584,0.06951013814352204,0.6474164133738601,0.6674436674436675,0.6826511374966011
69,400584,0.06935686036083837,0.6458966565349544,0.6674436674436675,0.6820094262666545
70,400584,0.0691814132736809,0.6504559270516718,0.668997668997669,0.6829150119215637
71,400584,0.06954339789764497,0.648936170212766,0.6658896658896659,0.6807216384242449
72,400584,0.06707083635417162,0.6504559270516718,0.6728826728826729,0.6771476479651952
73,400584,0.06894633980145208,0.6504559270516718,0.6666666666666666,0.6750036254871749
74,400584,0.06951855018870809,0.6534954407294833,0.6674436674436675,0.6765093957459717
75,400584,0.0696501514469599,0.6504559270516718,0.6697746697746698,0.6800960754101333
76,400584,0.0696778804697889,0.6428571428571429,0.6635586635586636,0.6715809991176748
77,400584,0.06939670017787389,0.6443768996960486,0.6627816627816627,0.6702978633672267
78,400584,0.06925197357827044,0.648936170212766,0.6643356643356644,0.6747612912653504
79,400584,0.07025916380722834,0.6428571428571429,0.6674436674436675,0.6761927390370632
80,400584,0.06981601541165523,0.6458966565349544,0.6658896658896659,0.6741519227105326
81,400584,0.0695012565079431,0.6474164133738601,0.6643356643356644,0.6746950058914167
82,400584,0.06958986415689115,0.6458966565349544,0.668997668997669,0.677426357291761
83,400584,0.06938540681879571,0.6458966565349544,0.6651126651126651,0.6766369074594398
84,400584,0.06961009132825857,0.6474164133738601,0.6651126651126651,0.6772867760355298
85,400584,0.06974187810370262,0.6443768996960486,0.6635586635586636,0.6790764071422097
86,400584,0.07038493866616106,0.6458966565349544,0.6697746697746698,0.6795819961266478
87,400584,0.07033814775182846,0.6443768996960486,0.6651126651126651,0.6735186555361744
88,400584,0.0703657492315878,0.6474164133738601,0.6674436674436675,0.681692769557746
89,400584,0.06984745477832922,0.6534954407294833,0.6697746697746698,0.682210927514303
90,400584,0.07002505850284657,0.6504559270516718,0.6674436674436675,0.6802898724975353
91,400584,0.07019393712191596,0.6443768996960486,0.6674436674436675,0.6802898724975353
92,400584,0.0699367581167482,0.6534954407294833,0.6705516705516705,0.6837535723071972
93,400584,0.06995305464260484,0.6519756838905775,0.6682206682206682,0.681511661675456
94,400584,0.07039005778118469,0.6458966565349544,0.6658896658896659,0.680240475234778
95,400584,0.06967827469382243,0.648936170212766,0.6682206682206682,0.6807054439649511
96,400584,0.06980569601783637,0.648936170212766,0.6674436674436675,0.6791546418259137
97,400584,0.07011382847933784,0.648936170212766,0.668997668997669,0.6821449288498143
98,400584,0.07110300035099852,0.6398176291793313,0.6635586635586636,0.6742304441036816
99,400584,0.07029401205230991,0.6458966565349544,0.668997668997669,0.6759581552189442
