epoch,seed,val_loss,val_acc,test_acc,macro_test_acc
0,627041,0.039058421520476644,0.46808510638297873,0.4755244755244755,0.31042189757258837
1,627041,0.03637880539821636,0.5015197568389058,0.533022533022533,0.3680485075386087
2,627041,0.03477842394704152,0.4787234042553192,0.5384615384615384,0.560823050329531
3,627041,0.028907712107371416,0.621580547112462,0.6557886557886557,0.6052263432337497
4,627041,0.029707360774912733,0.6139817629179332,0.6239316239316239,0.6115168779376157
5,627041,0.027797846808621948,0.6352583586626139,0.6612276612276612,0.649027851510404
6,627041,0.0264738888726046,0.6474164133738601,0.6860916860916861,0.6476128571613545
7,627041,0.0266903207657185,0.6641337386018237,0.675990675990676,0.6518357543325497
8,627041,0.03037624011286124,0.6306990881458967,0.6635586635586636,0.5572067286082383
9,627041,0.026364587360602383,0.6793313069908815,0.6674436674436675,0.6698185961595732
10,627041,0.029400845791431183,0.60790273556231,0.6845376845376845,0.6628820218380109
11,627041,0.027886179080487745,0.6580547112462006,0.6651126651126651,0.6559480094040697
12,627041,0.028384747838539195,0.6793313069908815,0.6954156954156954,0.6708165947426736
13,627041,0.030647677853477037,0.6458966565349544,0.6651126651126651,0.641736728589741
14,627041,0.0314449727716417,0.6276595744680851,0.6651126651126651,0.6305586857239043
15,627041,0.032535947202549154,0.6276595744680851,0.6449106449106449,0.666872702856181
16,627041,0.02957816834145404,0.6443768996960486,0.6884226884226884,0.6881194727505794
17,627041,0.03295213763112355,0.6458966565349544,0.6798756798756799,0.6561731873026561
18,627041,0.03745175277570823,0.6155015197568389,0.6853146853146853,0.676790888928761
19,627041,0.03567034132937168,0.6550151975683891,0.6868686868686869,0.6649422419198804
20,627041,0.0383007548138001,0.6246200607902735,0.6604506604506605,0.6504600299287666
21,627041,0.03903423471653715,0.6428571428571429,0.6783216783216783,0.682117571219551
22,627041,0.04177868040137016,0.6550151975683891,0.6806526806526807,0.6568338213559691
23,627041,0.04463820471952027,0.6003039513677811,0.6573426573426573,0.6731144599596386
24,627041,0.039717882962212375,0.6398176291793313,0.6511266511266511,0.6586804798961187
25,627041,0.04899042935356905,0.5851063829787234,0.6410256410256411,0.6332933759019787
26,627041,0.050784229869900506,0.5881458966565349,0.6285936285936286,0.5973450982858475
27,627041,0.04683944736932911,0.6291793313069909,0.6915306915306916,0.6554833366320334
28,627041,0.04523010891621598,0.6246200607902735,0.6651126651126651,0.672197757377219
29,627041,0.04921452252698162,0.6291793313069909,0.6651126651126651,0.663304622311174
30,627041,0.05600924042582874,0.5987841945288754,0.6472416472416472,0.6522014846000033
31,627041,0.0549422440920195,0.6170212765957447,0.6565656565656566,0.6509216136377509
32,627041,0.05766396102209584,0.6109422492401215,0.6721056721056721,0.6877350508770534
33,627041,0.06240646455063284,0.5775075987841946,0.6355866355866356,0.6694703644169532
34,627041,0.05407406421417885,0.6428571428571429,0.6674436674436675,0.674600493510193
35,627041,0.05779090116089238,0.6367781155015197,0.6651126651126651,0.6774478882462075
36,627041,0.059899072154314684,0.621580547112462,0.6744366744366744,0.6603793628391263
37,627041,0.05918512663218026,0.6155015197568389,0.6775446775446775,0.6810078576885299
38,627041,0.058526911634079956,0.6352583586626139,0.6891996891996892,0.696642798876099
39,627041,0.06159902416101705,0.6382978723404256,0.6899766899766899,0.6753080924203272
40,627041,0.06354926204971267,0.6124620060790273,0.6853146853146853,0.6964395958691643
41,627041,0.06631825687675129,0.6276595744680851,0.6907536907536908,0.6683000442087467
42,627041,0.06400452123949231,0.6367781155015197,0.6728826728826729,0.6798640904744024
43,627041,0.06562634731860871,0.6443768996960486,0.6775446775446775,0.6701163947859575
